National Institute of Technology Agartala,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,5034,5612
Indian Institute of Information Technology Lucknow,Information Technology (4 Years Bachelor of Technology),SC,F,5037,5750
National Institute of Technology Raipur,Civil Engineering (4 Years Bachelor of Technology),EWS,M,5046,5121
Indian Institute of Information Technology Lucknow,Computer Science and Business (4 Years Bachelor of Technology),SC,F,5049,5360
National Institute of TechnologyMeghalaya,Electrical and Electronics Engineering (4 Years Bachelor of Technology),SC,M,5053,5529
National Institute of Technology Agartala,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),EWS,M,5059,5090
National Institute of Technology Hamirpur,Engineering Physics (4 Years Bachelor of Technology),SC,M,5062,5721
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Electronics and Communication Engineering with specialization in Design andManufacturing (4 Years Bachelor of Technology),SC,M,5069,6656
National Institute of Technology Patna,Civil Engineering (4 Years Bachelor of Technology),SC,M,5072,5905
National Institute of Technology Jamshedpur,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,5072,5710
Malaviya National Institute of Technology Jaipur,Mechanical Engineering (4 Years Bachelor of Technology),OBC,M,5083,6198
Dr. B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering (4 Years Bachelor of Technology),SC,F,5089,5089
National Institute of Technology Calicut,Civil Engineering (4 Years Bachelor of Technology),EWS,F,5096,5096
National Institute of TechnologyMeghalaya,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,5109,5109
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,5111,5674
National Institute of Technology Kurukshetra,Civil Engineering (4 Years Bachelor of Technology),EWS,F,5133,5919
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,5138,5706
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Electronics and Communication Engineering with specialization in Design andManufacturing (4 Years Bachelor of Technology),EWS,M,5140,5384
National Institute of Technology Raipur,Bio Technology (4 Years Bachelor of Technology),SC,M,5145,7067
National Institute of Technology Raipur,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,5151,6311
National Institute of Technology Patna,Electrical Engineering (4 Years Bachelor of Technology),EWS,F,5155,5155
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering (4 Years Bachelor of Technology),SC,M,5161,5732
National Institute of Technology Sikkim,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,5164,5341
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics (4 Years Bachelor of Technology),OBC,F,5167,5198
National Institute of Technology Calicut,Materials Science and Engineering (4 Years Bachelor of Technology),SC,M,5177,5177
Maulana Azad National Institute of Technology Bhopal,Materials Science andMetallurgical Engineering (4 Years Bachelor of Technology),EWS,M,5181,5358
National Institute of Technology Patna,Civil Engineering (4 Years Bachelor of Technology),EWS,M,5207,5400
National Institute of Technology Durgapur,Mechanical Engineering (4 Years Bachelor of Technology),EWS,F,5216,5596
Indian institute of information technology Raichur Karnataka,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,5220,5974
Indian Institute of Information Technology (IIIT) Ranchi,Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years B. Tech / B. Tech (Hons.)),EWS,M,5224,5265
Indian Institute of Information Technology (IIIT) Ranchi,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,5228,5638
National Institute of Technology Durgapur,Bio Technology (4 Years Bachelor of Technology),SC,M,5235,6820
National Institute of Technology Nagaland,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,5238,5246
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,5240,5658
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,5242,7752
Malaviya National Institute of Technology Jaipur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),SC,M,5257,6024
Indian Institute of Information Technology (IIIT) Pune,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,5259,6077
National Institute of Technology Durgapur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),EWS,M,5264,5447
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andMBA (5 Years Integrated B. Tech. andMBA),SC,F,5267,6261
Indian Institute of Information TechnologyManipur,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,5270,5586
Maulana Azad National Institute of Technology Bhopal,Electrical Engineering (4 Years Bachelor of Technology),SC,F,5278,5296
National Institute of Technology Calicut,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,5280,7127
Dr. B R Ambedkar National Institute of Technology Jalandhar,Instrumentation and Control Engineering (4 Years Bachelor of Technology),SC,M,5295,6043
National Institute of Technology Sikkim,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,5304,6253
National Institute of Technology Goa,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,5308,5394
National Institute of TechnologyMeghalaya,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,5308,5308
Dr. B R Ambedkar National Institute of Technology Jalandhar,Information Technology (4 Years Bachelor of Technology),OBC,F,5309,6282
National Institute of Technology Puducherry,Civil Engineering (4 Years Bachelor of Technology),EWS,M,5309,5309
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,5314,5728
National Institute of Technology Hamirpur,Chemical Engineering (4 Years Bachelor of Technology),SC,M,5325,6033
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering (4 Years Bachelor of Technology),EWS,F,5331,5331
Indian Institute of Information Technology Lucknow,Computer Science (4 Years Bachelor of Technology),OPEN,M,5332,7885
National Institute of Technology Delhi,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,5340,10380
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,5355,7757
National Institute of Technology Jamshedpur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),EWS,M,5360,5577
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,5372,5759
Indian institute of information technology Raichur Karnataka,Computer Science and Engineering (4 Years Bachelor of Technology),SC,F,5379,5379
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,5380,6273
National Institute of Technology Durgapur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,5384,6296
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Mechanical Engineering with specialization in Design andManufacturing (4 Years Bachelor of Technology),SC,M,5386,6982
National Institute of Technology Hamirpur,Electronics and Communication Engineering (5 Years Bachelor andMaster of Technology (Dual Degree)),SC,F,5395,5395
National Institute of Technology Durgapur,Bio Technology (4 Years Bachelor of Technology),EWS,M,5398,5662
National Institute of Technology Agartala,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),SC,M,5405,6050
Indian Institute of Information Technology Tiruchirappalli,Computer Science and Engineering (4 Years Bachelor of Technology),SC,F,5417,5417
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,5428,5552
National Institute of Technology Agartala,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,5450,5450
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,5456,5715
National Institute of Technology Calicut,Bio Technology (4 Years Bachelor of Technology),SC,F,5457,5457
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,5476,7560
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,5496,7276
National Institute of Technology Hamirpur,Electronics and Communication Engineering (5 Years Bachelor andMaster of Technology (Dual Degree)),OBC,M,5526,5658
National Institute of Technology Jamshedpur,Production and Industrial Engineering (4 Years Bachelor of Technology),EWS,M,5539,5599
National Institute of Technology Calicut,Engineering Physics (4 Years Bachelor of Technology),OBC,M,5547,6147
National Institute of Technology Durgapur,Mechanical Engineering (4 Years Bachelor of Technology),SC,F,5558,6520
Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,5561,6182
National Institute of Technology Jamshedpur,Electrical Engineering (4 Years Bachelor of Technology),SC,F,5566,5566
National Institute of Technology Durgapur,Mechanical Engineering (4 Years Bachelor of Technology),OBC,M,5575,7490
National Institute of Technology Agartala,Chemical Engineering (4 Years Bachelor of Technology),EWS,M,5580,6051
National Institute of Technology Patna,Electrical Engineering (4 Years Bachelor of Technology),SC,F,5593,5948
National Institute of TechnologyMeghalaya,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,5602,5647
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,5622,6026
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,5644,6906
National Institute of Technology Raipur,Civil Engineering (4 Years Bachelor of Technology),SC,F,5666,6748
Dr. B R Ambedkar National Institute of Technology Jalandhar,Bio Technology (4 Years Bachelor of Technology),EWS,M,5690,5770
Motilal Nehru National Institute of Technology Allahabad,Bio Technology (4 Years Bachelor of Technology),EWS,F,5692,5692
National Institute of Technology Hamirpur,Materials Science and Engineering (4 Years Bachelor of Technology),EWS,M,5694,5793
National Institute of Technology Calicut,Chemical Engineering (4 Years Bachelor of Technology),OBC,M,5706,7407
Maulana Azad National Institute of Technology Bhopal,Civil Engineering (4 Years Bachelor of Technology),SC,F,5715,5765
National Institute of Technology Hamirpur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,5718,11516
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,5729,8908
